DICKENS	"And how did little Tim behave?" asked Mrs. Cratchit when she had rallied Bob on his credulity, and Bob had hugged his daughter to his heart's content. "As good as gold," said Bob, "and better. Somehow, he gets thoughtful, sitting by himself so much, and thinks the strangest things you ever heard. He told me, coming home, that he hoped the people saw him in the church, because he was a cripple, and it might be pleasant to them to remember upon Christmas-day who made lame beggars walk and blind men see." Bob's voice was tremulous when he told them this, and trembled more when he said that Tiny Tim was growing strong and hearty. His active little crutch was heard upon the floor, and back came Tiny Tim before another word was spoken, escorted by his brother and sister to his stool beside the fire; and while Bob, turning up his cuffs--as if, poor fellow, they were capable of being made more shabby--compounded some hot mixture in a jug with gin and lemons, and stirred it round and round, and put it on the hob to simmer, Master Peter and the two ubiquitous young Cratchits went to fetch the goose, with which they soon returned in high procession. Such a bustle ensued that you might have thought a goose the rarest of all birds; a feathered phenomenon, to which a black swan was a matter of course--and, in truth, it was something very like it in that house. Mrs. Cratchit made the gravy (ready beforehand in a little saucepan) hissing hot; Master Peter mashed the potatoes with incredible vigour; Miss Belinda sweetened up the apple sauce; Martha dusted the hot plates; Bob took Tiny Tim beside him in a tiny corner at the table; the two young Cratchits set chairs for everybody, not forgetting themselves, and, mounting guard upon their posts, crammed spoons into their mouths, lest they should shriek for goose before their turn came to be helped. At last the dishes were set on, and grace was said. It was succeeded by a breathless pause, as Mrs. Cratchit, looking slowly all along the carving-knife, prepared to plunge it in the breast; but when she did, and when the long-expected gush of stuffing issued forth, one murmur of delight arose all round the board, and even Tiny Tim, excited by the two young Cratchits, beat on the table with the handle of his knife, and
DICKENS	It was impossible for me to avoid seeing that she cared to attract me; that she made herself winning, and would have won me even if the task had needed pains. Yet this made me none the happier, for even if she had not taken that tone of our being disposed of by others, I should have felt that she held my heart in her hand because she wilfully chose to do it, and not because it would have wrung any tenderness in her to crush it and throw it away. When we passed through Hammersmith, I showed her where Mr. Matthew Pocket lived, and said it was no great way from Richmond, and that I hoped I should see her sometimes. "O yes, you are to see me; you are to come when you think proper; you are to be mentioned to the family; indeed you are already mentioned." I inquired was it a large household she was going to be a member of? "No; there are only two; mother and daughter. The mother is a lady of some station, though not averse to increasing her income." "I wonder Miss Havisham could part with you again so soon." "It is a part of Miss Havisham's plans for me, Pip," said Estella, with a sigh, as if she were tired; "I am to write to her constantly and see her regularly and report how I go on,--I and the jewels,--for they are nearly all mine now." It was the first time she had ever called me by my name. Of course she did so purposely, and knew that I should treasure it up. We came to Richmond all too soon, and our destination there was a house by the green,--a staid old house, where hoops and powder and patches, embroidered coats, rolled stockings, ruffles and swords, had had their court days many a time. Some ancient trees before the house were still cut into fashions as formal and unnatural as the hoops and wigs and stiff skirts; but their own allotted places in the great procession of the dead were not far off, and they would soon drop into them and go the silent way of the rest.
DICKENS	"Now," said he, when we had surveyed one another for some time, "I've got you." "Unbind me. Let me go!" "Ah!" he returned, "I'll let you go. I'll let you go to the moon, I'll let you go to the stars. All in good time." "Why have you lured me here?" "Don't you know?" said he, with a deadly look. "Why have you set upon me in the dark?" "Because I mean to do it all myself. One keeps a secret better than two. O you enemy, you enemy!" His enjoyment of the spectacle I furnished, as he sat with his arms folded on the table, shaking his head at me and hugging himself, had a malignity in it that made me tremble. As I watched him in silence, he put his hand into the corner at his side, and took up a gun with a brass-bound stock. "Do you know this?" said he, making as if he would take aim at me. "Do you know where you saw it afore? Speak, wolf!" "Yes," I answered. "You cost me that place. You did. Speak!" "What else could I do?" "You did that, and that would be enough, without more. How dared you to come betwixt me and a young woman I liked?" "When did I?" "When didn't you? It was you as always give Old Orlick a bad name to her." "You gave it to yourself; you gained it for yourself. I could have done you no harm, if you had done yourself none." "You're a liar. And you'll take any pains, and spend any money, to drive me out of this country, will you?" said he, repeating my words to Biddy in the last interview I had with her. "Now, I'll tell you a piece of information. It was never so well worth your while to get me out of this country as it is to-night. Ah! If it was all your money twenty times told, to the last brass farden!" As he shook his heavy hand at me, with his mouth snarling like a tiger's, I felt that it was true.
DICKENS	"Concerning a guardian," he went on. "There ought to have been some guardian, or such-like, whiles you was a minor. Some lawyer, maybe. As to the first letter of that lawyer's name now. Would it be J?" All the truth of my position came flashing on me; and its disappointments, dangers, disgraces, consequences of all kinds, rushed in in such a multitude that I was borne down by them and had to struggle for every breath I drew. "Put it," he resumed, "as the employer of that lawyer whose name begun with a J, and might be Jaggers,--put it as he had come over sea to Portsmouth, and had landed there, and had wanted to come on to you. 'However, you have found me out,' you says just now. Well! However, did I find you out? Why, I wrote from Portsmouth to a person in London, for particulars of your address. That person's name? Why, Wemmick." I could not have spoken one word, though it had been to save my life. I stood, with a hand on the chair-back and a hand on my breast, where I seemed to be suffocating,--I stood so, looking wildly at him, until I grasped at the chair, when the room began to surge and turn. He caught me, drew me to the sofa, put me up against the cushions, and bent on one knee before me, bringing the face that I now well remembered, and that I shuddered at, very near to mine. "Yes, Pip, dear boy, I've made a gentleman on you! It's me wot has done it! I swore that time, sure as ever I earned a guinea, that guinea should go to you. I swore arterwards, sure as ever I spec'lated and got rich, you should get rich. I lived rough, that you should live smooth; I worked hard, that you should be above work. What odds, dear boy? Do I tell it, fur you to feel a obligation? Not a bit. I tell it, fur you to know as that there hunted dunghill dog wot you kep life in, got his head so high that he could make a gentleman,--and, Pip, you're him!"
DICKENS	"What," said I to Herbert, when he was safe in another chair,--"what is to be done?" "My poor dear Handel," he replied, holding his head, "I am too stunned to think." "So was I, Herbert, when the blow first fell. Still, something must be done. He is intent upon various new expenses,--horses, and carriages, and lavish appearances of all kinds. He must be stopped somehow." "You mean that you can't accept--" "How can I?" I interposed, as Herbert paused. "Think of him! Look at him!" An involuntary shudder passed over both of us. "Yet I am afraid the dreadful truth is, Herbert, that he is attached to me, strongly attached to me. Was there ever such a fate!" "My poor dear Handel," Herbert repeated. "Then," said I, "after all, stopping short here, never taking another penny from him, think what I owe him already! Then again: I am heavily in debt,--very heavily for me, who have now no expectations,--and I have been bred to no calling, and I am fit for nothing." "Well, well, well!" Herbert remonstrated. "Don't say fit for nothing." "What am I fit for? I know only one thing that I am fit for, and that is, to go for a soldier. And I might have gone, my dear Herbert, but for the prospect of taking counsel with your friendship and affection." Of course I broke down there: and of course Herbert, beyond seizing a warm grip of my hand, pretended not to know it. "Anyhow, my dear Handel," said he presently, "soldiering won't do. If you were to renounce this patronage and these favors, I suppose you would do so with some faint hope of one day repaying what you have already had. Not very strong, that hope, if you went soldiering! Besides, it's absurd. You would be infinitely better in Clarriker's house, small as it is. I am working up towards a partnership, you know."
DICKENS	"So you were never in London before?" said Mr. Wemmick to me. "No," said I. "I was new here once," said Mr. Wemmick. "Rum to think of now!" "You are well acquainted with it now?" "Why, yes," said Mr. Wemmick. "I know the moves of it." "Is it a very wicked place?" I asked, more for the sake of saying something than for information. "You may get cheated, robbed, and murdered in London. But there are plenty of people anywhere, who'll do that for you." "If there is bad blood between you and them," said I, to soften it off a little. "O! I don't know about bad blood," returned Mr. Wemmick; "there's not much bad blood about. They'll do it, if there's anything to be got by it." "That makes it worse." "You think so?" returned Mr. Wemmick. "Much about the same, I should say." He wore his hat on the back of his head, and looked straight before him: walking in a self-contained way as if there were nothing in the streets to claim his attention. His mouth was such a post-office of a mouth that he had a mechanical appearance of smiling. We had got to the top of Holborn Hill before I knew that it was merely a mechanical appearance, and that he was not smiling at all. "Do you know where Mr. Matthew Pocket lives?" I asked Mr. Wemmick. "Yes," said he, nodding in the direction. "At Hammersmith, west of London." "Is that far?" "Well! Say five miles." "Do you know him?" "Why, you're a regular cross-examiner!" said Mr. Wemmick, looking at me with an approving air. "Yes, I know him. I know him!" There was an air of toleration or depreciation about his utterance of these words that rather depressed me; and I was still looking sideways at his block of a face in search of any encouraging note to the text, when he said here we were at Barnard's Inn. My depression was not alleviated by the announcement, for, I had supposed that establishment to be an hotel kept by Mr. Barnard, to which the Blue Boar in our town was a mere public-house. Whereas I now found Barnard to be a disembodied spirit, or a fiction, and his inn the dingiest collection of shabby buildings ever squeezed together in a rank corner as a club for Tom-cats.
DICKENS	"When we was put in the dock, I noticed first of all what a gentleman Compeyson looked, wi' his curly hair and his black clothes and his white pocket-handkercher, and what a common sort of a wretch I looked. When the prosecution opened and the evidence was put short, aforehand, I noticed how heavy it all bore on me, and how light on him. When the evidence was giv in the box, I noticed how it was always me that had come for'ard, and could be swore to, how it was always me that the money had been paid to, how it was always me that had seemed to work the thing and get the profit. But when the defence come on, then I see the plan plainer; for, says the counsellor for Compeyson, 'My lord and gentlemen, here you has afore you, side by side, two persons as your eyes can separate wide; one, the younger, well brought up, who will be spoke to as such; one, the elder, ill brought up, who will be spoke to as such; one, the younger, seldom if ever seen in these here transactions, and only suspected; t'other, the elder, always seen in 'em and always wi'his guilt brought home. Can you doubt, if there is but one in it, which is the one, and, if there is two in it, which is much the worst one?' And such-like. And when it come to character, warn't it Compeyson as had been to the school, and warn't it his schoolfellows as was in this position and in that, and warn't it him as had been know'd by witnesses in such clubs and societies, and nowt to his disadvantage? And warn't it me as had been tried afore, and as had been know'd up hill and down dale in Bridewells and Lock-Ups! And when it come to speech-making, warn't it Compeyson as could speak to 'em wi' his face dropping every now and then into his white pocket-handkercher,--ah! and wi' verses in his speech, too,--and warn't it me as could only say, 'Gentlemen, this man at my side is a most precious rascal'? And when the verdict come, warn't it Compeyson as was recommended to mercy on account of good character and bad company, and giving up all the information he could agen me, and warn't it me as got never a word but Guilty? And when I says to Compeyson, 'Once out of this court, I'll smash that face of yourn!' ain't it Compeyson as prays the Judge to be protected, and gets two turnkeys stood betwixt us? And when we're sentenced, ain't it him as
DICKENS	As he said so, he got up from table, and putting his hand into the breast of the pea-coat he wore, brought out a short black pipe, and a handful of loose tobacco of the kind that is called Negro-head. Having filled his pipe, he put the surplus tobacco back again, as if his pocket were a drawer. Then, he took a live coal from the fire with the tongs, and lighted his pipe at it, and then turned round on the hearth-rug with his back to the fire, and went through his favorite action of holding out both his hands for mine. "And this," said he, dandling my hands up and down in his, as he puffed at his pipe,--"and this is the gentleman what I made! The real genuine One! It does me good fur to look at you, Pip. All I stip'late, is, to stand by and look at you, dear boy!" I released my hands as soon as I could, and found that I was beginning slowly to settle down to the contemplation of my condition. What I was chained to, and how heavily, became intelligible to me, as I heard his hoarse voice, and sat looking up at his furrowed bald head with its iron gray hair at the sides. "I mustn't see my gentleman a footing it in the mire of the streets; there mustn't be no mud on his boots. My gentleman must have horses, Pip! Horses to ride, and horses to drive, and horses for his servant to ride and drive as well. Shall colonists have their horses (and blood 'uns, if you please, good Lord!) and not my London gentleman? No, no. We'll show 'em another pair of shoes than that, Pip; won't us?" He took out of his pocket a great thick pocket-book, bursting with papers, and tossed it on the table.
DICKENS	The interest of the impending pursuit not only absorbed the general attention, but even made my sister liberal. She drew a pitcher of beer from the cask for the soldiers, and invited the sergeant to take a glass of brandy. But Mr. Pumblechook said, sharply, "Give him wine, Mum. I'll engage there's no Tar in that:" so, the sergeant thanked him and said that as he preferred his drink without tar, he would take wine, if it was equally convenient. When it was given him, he drank his Majesty's health and compliments of the season, and took it all at a mouthful and smacked his lips. "Good stuff, eh, sergeant?" said Mr. Pumblechook. "I'll tell you something," returned the sergeant; "I suspect that stuff's of your providing." Mr. Pumblechook, with a fat sort of laugh, said, "Ay, ay? Why?" "Because," returned the sergeant, clapping him on the shoulder, "you're a man that knows what's what." "D'ye think so?" said Mr. Pumblechook, with his former laugh. "Have another glass!" "With you. Hob and nob," returned the sergeant. "The top of mine to the foot of yours,--the foot of yours to the top of mine,--Ring once, ring twice,--the best tune on the Musical Glasses! Your health. May you live a thousand years, and never be a worse judge of the right sort than you are at the present moment of your life!" The sergeant tossed off his glass again and seemed quite ready for another glass. I noticed that Mr. Pumblechook in his hospitality appeared to forget that he had made a present of the wine, but took the bottle from Mrs. Joe and had all the credit of handing it about in a gush of joviality. Even I got some. And he was so very free of the wine that he even called for the other bottle, and handed that about with the same liberality, when the first was gone.
DICKENS	I felt my face fire up as I looked at Joe. I hope one remote cause of its firing may have been my consciousness that if I had known his errand, I should have given him more encouragement. "Biddy," pursued Joe, "when I got home and asked her fur to write the message to you, a little hung back. Biddy says, 'I know he will be very glad to have it by word of mouth, it is holiday time, you want to see him, go!' I have now concluded, sir," said Joe, rising from his chair, "and, Pip, I wish you ever well and ever prospering to a greater and a greater height." "But you are not going now, Joe?" "Yes I am," said Joe. "But you are coming back to dinner, Joe?" "No I am not," said Joe. Our eyes met, and all the "Sir" melted out of that manly heart as he gave me his hand. "Pip, dear old chap, life is made of ever so many partings welded together, as I may say, and one man's a blacksmith, and one's a whitesmith, and one's a goldsmith, and one's a coppersmith. Diwisions among such must come, and must be met as they come. If there's been any fault at all to-day, it's mine. You and me is not two figures to be together in London; nor yet anywheres else but what is private, and beknown, and understood among friends. It ain't that I am proud, but that I want to be right, as you shall never see me no more in these clothes. I'm wrong in these clothes. I'm wrong out of the forge, the kitchen, or off th' meshes. You won't find half so much fault in me if you think of me in my forge dress, with my hammer in my hand, or even my pipe. You won't find half so much fault in me if, supposing as you should ever wish to see me, you come and put your head in at the forge window and see Joe the blacksmith, there, at the old anvil, in the old burnt apron, sticking to the old work. I'm awful dull, but I hope I've beat out something nigh the rights of this at last. And so GOD bless you, dear old Pip, old chap, GOD bless you!"
DICKENS	Biddy sighed as she looked at the ships sailing on, and returned for answer, "Yes; I am not over-particular." It scarcely sounded flattering, but I knew she meant well. "Instead of that," said I, plucking up more grass and chewing a blade or two, "see how I am going on. Dissatisfied, and uncomfortable, and--what would it signify to me, being coarse and common, if nobody had told me so!" Biddy turned her face suddenly towards mine, and looked far more attentively at me than she had looked at the sailing ships. "It was neither a very true nor a very polite thing to say," she remarked, directing her eyes to the ships again. "Who said it?" I was disconcerted, for I had broken away without quite seeing where I was going to. It was not to be shuffled off now, however, and I answered, "The beautiful young lady at Miss Havisham's, and she's more beautiful than anybody ever was, and I admire her dreadfully, and I want to be a gentleman on her account." Having made this lunatic confession, I began to throw my torn-up grass into the river, as if I had some thoughts of following it. "Do you want to be a gentleman, to spite her or to gain her over?" Biddy quietly asked me, after a pause. "I don't know," I moodily answered. "Because, if it is to spite her," Biddy pursued, "I should think--but you know best--that might be better and more independently done by caring nothing for her words. And if it is to gain her over, I should think--but you know best--she was not worth gaining over." Exactly what I myself had thought, many times. Exactly what was perfectly manifest to me at the moment. But how could I, a poor dazed village lad, avoid that wonderful inconsistency into which the best and wisest of men fall every day?
DICKENS	"I should think not! Now you are to understand, secondly, Mr. Pip, that the name of the person who is your liberal benefactor remains a profound secret, until the person chooses to reveal it. I am empowered to mention that it is the intention of the person to reveal it at first hand by word of mouth to yourself. When or where that intention may be carried out, I cannot say; no one can say. It may be years hence. Now, you are distinctly to understand that you are most positively prohibited from making any inquiry on this head, or any allusion or reference, however distant, to any individual whomsoever as the individual, in all the communications you may have with me. If you have a suspicion in your own breast, keep that suspicion in your own breast. It is not the least to the purpose what the reasons of this prohibition are; they may be the strongest and gravest reasons, or they may be mere whim. This is not for you to inquire into. The condition is laid down. Your acceptance of it, and your observance of it as binding, is the only remaining condition that I am charged with, by the person from whom I take my instructions, and for whom I am not otherwise responsible. That person is the person from whom you derive your expectations, and the secret is solely held by that person and by me. Again, not a very difficult condition with which to encumber such a rise in fortune; but if you have any objection to it, this is the time to mention it. Speak out." Once more, I stammered with difficulty that I had no objection.
DICKENS	"You will get me out of your thoughts in a week." "Out of my thoughts! You are part of my existence, part of myself. You have been in every line I have ever read since I first came here, the rough common boy whose poor heart you wounded even then. You have been in every prospect I have ever seen since,--on the river, on the sails of the ships, on the marshes, in the clouds, in the light, in the darkness, in the wind, in the woods, in the sea, in the streets. You have been the embodiment of every graceful fancy that my mind has ever become acquainted with. The stones of which the strongest London buildings are made are not more real, or more impossible to be displaced by your hands, than your presence and influence have been to me, there and everywhere, and will be. Estella, to the last hour of my life, you cannot choose but remain part of my character, part of the little good in me, part of the evil. But, in this separation, I associate you only with the good; and I will faithfully hold you to that always, for you must have done me far more good than harm, let me feel now what sharp distress I may. O God bless you, God forgive you!" In what ecstasy of unhappiness I got these broken words out of myself, I don't know. The rhapsody welled up within me, like blood from an inward wound, and gushed out. I held her hand to my lips some lingering moments, and so I left her. But ever afterwards, I remembered,--and soon afterwards with stronger reason,--that while Estella looked at me merely with incredulous wonder, the spectral figure of Miss Havisham, her hand still covering her heart, seemed all resolved into a ghastly stare of pity and remorse.
DICKENS	"He hardly thought you'd come so soon," Mr. Wemmick explained. "You don't want me any more?" "No, thank you," said I. "As I keep the cash," Mr. Wemmick observed, "we shall most likely meet pretty often. Good day." "Good day." I put out my hand, and Mr. Wemmick at first looked at it as if he thought I wanted something. Then he looked at me, and said, correcting himself,-- "To be sure! Yes. You're in the habit of shaking hands?" I was rather confused, thinking it must be out of the London fashion, but said yes. "I have got so out of it!" said Mr. Wemmick,--"except at last. Very glad, I'm sure, to make your acquaintance. Good day!" When we had shaken hands and he was gone, I opened the staircase window and had nearly beheaded myself, for, the lines had rotted away, and it came down like the guillotine. Happily it was so quick that I had not put my head out. After this escape, I was content to take a foggy view of the Inn through the window's encrusting dirt, and to stand dolefully looking out, saying to myself that London was decidedly overrated. Mr. Pocket, Junior's, idea of Shortly was not mine, for I had nearly maddened myself with looking out for half an hour, and had written my name with my finger several times in the dirt of every pane in the window, before I heard footsteps on the stairs. Gradually there arose before me the hat, head, neckcloth, waistcoat, trousers, boots, of a member of society of about my own standing. He had a paper-bag under each arm and a pottle of strawberries in one hand, and was out of breath.
DICKENS	The air of completeness and superiority with which she walked at my side, and the air of youthfulness and submission with which I walked at hers, made a contrast that I strongly felt. It would have rankled in me more than it did, if I had not regarded myself as eliciting it by being so set apart for her and assigned to her. The garden was too overgrown and rank for walking in with ease, and after we had made the round of it twice or thrice, we came out again into the brewery yard. I showed her to a nicety where I had seen her walking on the casks, that first old day, and she said, with a cold and careless look in that direction, "Did I?" I reminded her where she had come out of the house and given me my meat and drink, and she said, "I don't remember." "Not remember that you made me cry?" said I. "No," said she, and shook her head and looked about her. I verily believe that her not remembering and not minding in the least, made me cry again, inwardly,--and that is the sharpest crying of all. "You must know," said Estella, condescending to me as a brilliant and beautiful woman might, "that I have no heart,--if that has anything to do with my memory." I got through some jargon to the effect that I took the liberty of doubting that. That I knew better. That there could be no such beauty without it. "Oh! I have a heart to be stabbed in or shot in, I have no doubt," said Estella, "and of course if it ceased to beat I should cease to be. But you know what I mean. I have no softness there, no--sympathy--sentiment--nonsense."
DICKENS	By the wilderness of casks that I had walked on long ago, and on which the rain of years had fallen since, rotting them in many places, and leaving miniature swamps and pools of water upon those that stood on end, I made my way to the ruined garden. I went all round it; round by the corner where Herbert and I had fought our battle; round by the paths where Estella and I had walked. So cold, so lonely, so dreary all! Taking the brewery on my way back, I raised the rusty latch of a little door at the garden end of it, and walked through. I was going out at the opposite door,--not easy to open now, for the damp wood had started and swelled, and the hinges were yielding, and the threshold was encumbered with a growth of fungus,--when I turned my head to look back. A childish association revived with wonderful force in the moment of the slight action, and I fancied that I saw Miss Havisham hanging to the beam. So strong was the impression, that I stood under the beam shuddering from head to foot before I knew it was a fancy,--though to be sure I was there in an instant. The mournfulness of the place and time, and the great terror of this illusion, though it was but momentary, caused me to feel an indescribable awe as I came out between the open wooden gates where I had once wrung my hair after Estella had wrung my heart. Passing on into the front courtyard, I hesitated whether to call the woman to let me out at the locked gate of which she had the key, or first to go up stairs and assure myself that Miss Havisham was as safe and well as I had left her. I took the latter course and went up.
DICKENS	"Yes, Joe." "It's the end of May, Pip. To-morrow is the first of June." "And have you been here all that time, dear Joe?" "Pretty nigh, old chap. For, as I says to Biddy when the news of your being ill were brought by letter, which it were brought by the post, and being formerly single he is now married though underpaid for a deal of walking and shoe-leather, but wealth were not a object on his part, and marriage were the great wish of his hart--" "It is so delightful to hear you, Joe! But I interrupt you in what you said to Biddy." "Which it were," said Joe, "that how you might be amongst strangers, and that how you and me having been ever friends, a wisit at such a moment might not prove unacceptabobble. And Biddy, her word were, 'Go to him, without loss of time.' That," said Joe, summing up with his judicial air, "were the word of Biddy. 'Go to him,' Biddy say, 'without loss of time.' In short, I shouldn't greatly deceive you," Joe added, after a little grave reflection, "if I represented to you that the word of that young woman were, 'without a minute's loss of time.'" There Joe cut himself short, and informed me that I was to be talked to in great moderation, and that I was to take a little nourishment at stated frequent times, whether I felt inclined for it or not, and that I was to submit myself to all his orders. So I kissed his hand, and lay quiet, while he proceeded to indite a note to Biddy, with my love in it. Evidently Biddy had taught Joe to write. As I lay in bed looking at him, it made me, in my weak state, cry again with pleasure to see the pride with which he set about his letter. My bedstead, divested of its curtains, had been removed, with me upon it, into the sitting-room, as the airiest and largest, and the carpet had been taken away, and the room kept always fresh and wholesome night and day. At my own writing-table, pushed into a corner and cumbered with little bottles, Joe now sat down to his great work, first choosing a pen from the pen-tray as if it were a chest of large tools, and tucking up his sleeves as if he were going to wield a crow-bar or sledgehammer. It was necessary for Joe to hold on heavily to the table with his left elbow, and to get his right leg well out behind him, before he could begin; and
DICKENS	"With me? No, dear boy." "But there was some one there?" "I didn't take particular notice," he said, dubiously, "not knowing the ways of the place. But I think there was a person, too, come in alonger me." "Are you known in London?" "I hope not!" said he, giving his neck a jerk with his forefinger that made me turn hot and sick. "Were you known in London, once?" "Not over and above, dear boy. I was in the provinces mostly." "Were you--tried--in London?" "Which time?" said he, with a sharp look. "The last time." He nodded. "First knowed Mr. Jaggers that way. Jaggers was for me." It was on my lips to ask him what he was tried for, but he took up a knife, gave it a flourish, and with the words, "And what I done is worked out and paid for!" fell to at his breakfast. He ate in a ravenous way that was very disagreeable, and all his actions were uncouth, noisy, and greedy. Some of his teeth had failed him since I saw him eat on the marshes, and as he turned his food in his mouth, and turned his head sideways to bring his strongest fangs to bear upon it, he looked terribly like a hungry old dog. If I had begun with any appetite, he would have taken it away, and I should have sat much as I did,--repelled from him by an insurmountable aversion, and gloomily looking at the cloth. "I'm a heavy grubber, dear boy," he said, as a polite kind of apology when he made an end of his meal, "but I always was. If it had been in my constitution to be a lighter grubber, I might ha' got into lighter trouble. Similarly, I must have my smoke. When I was first hired out as shepherd t'other side the world, it's my belief I should ha' turned into a molloncolly-mad sheep myself, if I hadn't a had my smoke."
DICKENS	The Constables and the Bow Street men from London--for, this happened in the days of the extinct red-waistcoated police--were about the house for a week or two, and did pretty much what I have heard and read of like authorities doing in other such cases. They took up several obviously wrong people, and they ran their heads very hard against wrong ideas, and persisted in trying to fit the circumstances to the ideas, instead of trying to extract ideas from the circumstances. Also, they stood about the door of the Jolly Bargemen, with knowing and reserved looks that filled the whole neighborhood with admiration; and they had a mysterious manner of taking their drink, that was almost as good as taking the culprit. But not quite, for they never did it. Long after these constitutional powers had dispersed, my sister lay very ill in bed. Her sight was disturbed, so that she saw objects multiplied, and grasped at visionary teacups and wineglasses instead of the realities; her hearing was greatly impaired; her memory also; and her speech was unintelligible. When, at last, she came round so far as to be helped down stairs, it was still necessary to keep my slate always by her, that she might indicate in writing what she could not indicate in speech. As she was (very bad handwriting apart) a more than indifferent speller, and as Joe was a more than indifferent reader, extraordinary complications arose between them which I was always called in to solve. The administration of mutton instead of medicine, the substitution of Tea for Joe, and the baker for bacon, were among the mildest of my own mistakes.
DICKENS	I had thought of him more than once. "But how much would you tell him, Herbert?" "It is necessary to tell him very little. Let him suppose it a mere freak, but a secret one, until the morning comes: then let him know that there is urgent reason for your getting Provis aboard and away. You go with him?" "No doubt." "Where?" It had seemed to me, in the many anxious considerations I had given the point, almost indifferent what port we made for,--Hamburg, Rotterdam, Antwerp,--the place signified little, so that he was out of England. Any foreign steamer that fell in our way and would take us up would do. I had always proposed to myself to get him well down the river in the boat; certainly well beyond Gravesend, which was a critical place for search or inquiry if suspicion were afoot. As foreign steamers would leave London at about the time of high-water, our plan would be to get down the river by a previous ebb-tide, and lie by in some quiet spot until we could pull off to one. The time when one would be due where we lay, wherever that might be, could be calculated pretty nearly, if we made inquiries beforehand. Herbert assented to all this, and we went out immediately after breakfast to pursue our investigations. We found that a steamer for Hamburg was likely to suit our purpose best, and we directed our thoughts chiefly to that vessel. But we noted down what other foreign steamers would leave London with the same tide, and we satisfied ourselves that we knew the build and color of each. We then separated for a few hours: I, to get at once such passports as were necessary; Herbert, to see Startop at his lodgings. We both did what we had to do without any hindrance, and when we met again at one o'clock reported it done. I, for my part, was prepared with passports; Herbert had seen Startop, and he was more than ready to join.
DICKENS	"Thank you, Miss Havisham; I have not the least objection to receiving it from him." She read me what she had written; and it was direct and clear, and evidently intended to absolve me from any suspicion of profiting by the receipt of the money. I took the tablets from her hand, and it trembled again, and it trembled more as she took off the chain to which the pencil was attached, and put it in mine. All this she did without looking at me. "My name is on the first leaf. If you can ever write under my name, "I forgive her," though ever so long after my broken heart is dust pray do it!" "O Miss Havisham," said I, "I can do it now. There have been sore mistakes; and my life has been a blind and thankless one; and I want forgiveness and direction far too much, to be bitter with you." She turned her face to me for the first time since she had averted it, and, to my amazement, I may even add to my terror, dropped on her knees at my feet; with her folded hands raised to me in the manner in which, when her poor heart was young and fresh and whole, they must often have been raised to heaven from her mother's side. To see her with her white hair and her worn face kneeling at my feet gave me a shock through all my frame. I entreated her to rise, and got my arms about her to help her up; but she only pressed that hand of mine which was nearest to her grasp, and hung her head over it and wept. I had never seen her shed a tear before, and, in the hope that the relief might do her good, I bent over her without speaking. She was not kneeling now, but was down upon the ground.
DICKENS	Ah me! I thought those were high and great emotions. But I never thought there was anything low and small in my keeping away from Joe, because I knew she would be contemptuous of him. It was but a day gone, and Joe had brought the tears into my eyes; they had soon dried, God forgive me! soon dried. Chapter XXX After well considering the matter while I was dressing at the Blue Boar in the morning, I resolved to tell my guardian that I doubted Orlick's being the right sort of man to fill a post of trust at Miss Havisham's. "Why of course he is not the right sort of man, Pip," said my guardian, comfortably satisfied beforehand on the general head, "because the man who fills the post of trust never is the right sort of man." It seemed quite to put him into spirits to find that this particular post was not exceptionally held by the right sort of man, and he listened in a satisfied manner while I told him what knowledge I had of Orlick. "Very good, Pip," he observed, when I had concluded, "I'll go round presently, and pay our friend off." Rather alarmed by this summary action, I was for a little delay, and even hinted that our friend himself might be difficult to deal with. "Oh no he won't," said my guardian, making his pocket-handkerchief-point, with perfect confidence; "I should like to see him argue the question with me." As we were going back together to London by the midday coach, and as I breakfasted under such terrors of Pumblechook that I could scarcely hold my cup, this gave me an opportunity of saying that I wanted a walk, and that I would go on along the London road while Mr. Jaggers was occupied, if he would let the coachman know that I would get into my place when overtaken. I was thus enabled to fly from the Blue Boar immediately after breakfast. By then making a loop of about a couple of miles into the open country at the back of Pumblechook's premises, I got round into the High Street again, a little beyond that pitfall, and felt myself in comparative security.
